width,params,repeat,epoch,train_loss,train_acc,test_loss,test_acc
4,4146,1,61,1.775121,0.403400,1.706710,0.399400
4,4146,1,62,1.756587,0.401400,1.689972,0.401400
4,4146,1,63,1.784598,0.395100,1.719580,0.386100
4,4146,1,64,1.775074,0.398600,1.683674,0.409400
4,4146,1,65,1.759579,0.401200,1.714993,0.403700
4,4146,1,66,1.770522,0.398500,1.683132,0.408200
4,4146,1,67,1.757897,0.405200,1.643554,0.422100
4,4146,1,68,1.746158,0.409500,1.688034,0.410400
4,4146,1,69,1.725057,0.405900,1.673908,0.407000
4,4146,1,70,1.735104,0.412000,1.689318,0.409100
4,4146,1,71,1.734542,0.409300,1.679740,0.414100
4,4146,1,72,1.729581,0.414400,1.650419,0.412800
4,4146,1,73,1.727168,0.413000,1.694953,0.398900
4,4146,1,74,1.721252,0.418300,1.700744,0.408000
4,4146,1,75,1.747378,0.406900,1.670653,0.407800
4,4146,1,76,1.704145,0.422500,1.711922,0.400100
4,4146,1,77,1.735349,0.413000,1.692652,0.406800
4,4146,1,78,1.739168,0.409000,1.721252,0.386400
4,4146,1,79,1.707494,0.422200,1.680460,0.411000
4,4146,1,80,1.727465,0.415300,1.654766,0.417100
4,4146,1,81,1.684762,0.427800,1.671918,0.413700
4,4146,1,82,1.696564,0.427100,1.654491,0.419000
4,4146,1,83,1.707231,0.420600,1.677636,0.402400
4,4146,1,84,1.670694,0.432700,1.685970,0.406000
4,4146,1,85,1.669089,0.438300,1.682182,0.409400
4,4146,1,86,1.696780,0.423400,1.659794,0.415900
4,4146,1,87,1.692669,0.424500,1.714163,0.401700
4,4146,1,88,1.714778,0.416100,1.743861,0.387800
4,4146,1,89,1.692631,0.425100,1.677751,0.421900
4,4146,1,90,1.675545,0.432600,1.698592,0.408700
4,4146,1,91,1.677921,0.431500,1.757347,0.391300
4,4146,1,92,1.663534,0.428300,1.719391,0.413300
4,4146,1,93,1.670646,0.431200,1.680706,0.413300
4,4146,1,94,1.659285,0.437200,1.662569,0.418600
4,4146,1,95,1.639408,0.438900,1.650905,0.423100
4,4146,1,96,1.637489,0.446500,1.692001,0.414400
4,4146,1,97,1.672197,0.427200,1.680527,0.408700
4,4146,1,98,1.625107,0.454000,1.694728,0.411700
4,4146,1,99,1.633596,0.443900,1.689335,0.414400
4,4146,1,100,1.640433,0.442500,1.723230,0.409000
4,4146,1,101,1.634537,0.440400,1.704411,0.414500
4,4146,1,102,1.637657,0.443500,1.678376,0.419500
4,4146,1,103,1.598881,0.459600,1.671471,0.420100
4,4146,1,104,1.594167,0.457900,1.656589,0.423800
4,4146,1,105,1.602303,0.457400,1.671095,0.418300
4,4146,1,106,1.590251,0.462000,1.678985,0.413800
4,4146,1,107,1.613292,0.454300,1.654883,0.424200
4,4146,1,108,1.595271,0.456900,1.700468,0.417900
4,4146,1,109,1.587389,0.464900,1.692426,0.417500
4,4146,1,110,1.594061,0.465500,1.689417,0.409200
4,4146,1,111,1.576434,0.468200,1.674291,0.426700
4,4146,1,112,1.574196,0.465700,1.674692,0.412400
4,4146,1,113,1.556881,0.474300,1.695465,0.414300
4,4146,1,114,1.589758,0.459000,1.697970,0.415100
4,4146,1,115,1.589364,0.465200,1.684083,0.414900
4,4146,1,116,1.565726,0.472900,1.673672,0.421900
4,4146,1,117,1.550874,0.478500,1.674296,0.420700
4,4146,1,118,1.556321,0.471700,1.713417,0.411500
4,4146,1,119,1.543043,0.480900,1.707323,0.416500
4,4146,1,120,1.558512,0.472300,1.679260,0.418600
4,4146,1,121,1.549928,0.473600,1.715095,0.418500
4,4146,1,122,1.530172,0.478900,1.701104,0.416100
4,4146,1,123,1.523000,0.486300,1.705206,0.419000
4,4146,1,124,1.521642,0.487500,1.702448,0.426300
4,4146,1,125,1.527117,0.481700,1.698127,0.413600
4,4146,1,126,1.514319,0.490000,1.679302,0.424100
4,4146,1,127,1.493749,0.495100,1.724688,0.416900
4,4146,1,128,1.498004,0.491900,1.702523,0.424800
4,4146,1,129,1.497701,0.490100,1.710878,0.423100
4,4146,1,130,1.514887,0.483200,1.717674,0.420300
4,4146,1,131,1.501206,0.487500,1.750085,0.416700
4,4146,1,132,1.493088,0.491500,1.729822,0.418500
4,4146,1,133,1.504168,0.494000,1.722190,0.418000
4,4146,1,134,1.487121,0.492800,1.727666,0.413600
4,4146,1,135,1.469942,0.497800,1.741191,0.408400
4,4146,1,136,1.475920,0.500700,1.731899,0.425500
4,4146,1,137,1.468670,0.501600,1.753873,0.415700
4,4146,1,138,1.467835,0.509300,1.739259,0.416500
4,4146,1,139,1.475933,0.499100,1.752211,0.416600
4,4146,1,140,1.446592,0.507300,1.776725,0.414500
4,4146,1,141,1.472350,0.500800,1.752008,0.410800
4,4146,1,142,1.447644,0.509500,1.757280,0.414600
4,4146,1,143,1.449150,0.510500,1.747845,0.415300
4,4146,1,144,1.432081,0.517700,1.739294,0.417000
4,4146,1,145,1.436376,0.513000,1.745412,0.420000
4,4146,1,146,1.422078,0.518700,1.766032,0.406300
4,4146,1,147,1.417804,0.520700,1.762336,0.416200
4,4146,1,148,1.419271,0.520100,1.737267,0.419300
4,4146,1,149,1.420502,0.516800,1.745884,0.416100
4,4146,1,150,1.408972,0.525100,1.749330,0.412400
4,4146,1,151,1.407630,0.525700,1.778560,0.415100
4,4146,1,152,1.399314,0.526100,1.769181,0.417900
4,4146,1,153,1.404853,0.528300,1.770044,0.419700
4,4146,1,154,1.396698,0.523700,1.769974,0.413500
4,4146,1,155,1.389772,0.530200,1.767318,0.413500
4,4146,1,156,1.385479,0.534200,1.766882,0.412300
4,4146,1,157,1.379163,0.535000,1.776223,0.409700
4,4146,1,158,1.375901,0.532900,1.802278,0.411300
4,4146,1,159,1.378549,0.538400,1.801378,0.414500
4,4146,1,160,1.379534,0.531400,1.787413,0.413300
4,4146,1,161,1.365092,0.541700,1.789111,0.412300
4,4146,1,162,1.364996,0.539700,1.797423,0.412400
4,4146,1,163,1.354639,0.544200,1.788991,0.410800
4,4146,1,164,1.356668,0.545000,1.802554,0.409000
4,4146,1,165,1.351865,0.544800,1.807619,0.409500
4,4146,1,166,1.351761,0.546500,1.824248,0.413200
4,4146,1,167,1.346977,0.548700,1.810240,0.412700
4,4146,1,168,1.339734,0.552500,1.812071,0.411000
4,4146,1,169,1.339942,0.554500,1.817484,0.410800
4,4146,1,170,1.340409,0.548600,1.815972,0.409900
4,4146,1,171,1.338676,0.547700,1.811593,0.410400
4,4146,1,172,1.335709,0.551000,1.825427,0.408900
4,4146,1,173,1.327907,0.552500,1.807817,0.412200
4,4146,1,174,1.326625,0.552000,1.817919,0.408600
4,4146,1,175,1.327790,0.556000,1.831626,0.410600
4,4146,1,176,1.323269,0.555200,1.826054,0.409300
4,4146,1,177,1.320392,0.558500,1.826020,0.408700
4,4146,1,178,1.318271,0.560900,1.822170,0.410200
4,4146,1,179,1.317014,0.561300,1.828524,0.408600
4,4146,1,180,1.312660,0.559600,1.832307,0.408900
4,4146,1,181,1.310980,0.563400,1.832258,0.409500
4,4146,1,182,1.311237,0.561500,1.834026,0.408800
4,4146,1,183,1.308979,0.560600,1.828843,0.409700
4,4146,1,184,1.306814,0.564400,1.834164,0.409400
4,4146,1,185,1.305117,0.563600,1.834474,0.408000
4,4146,1,186,1.303287,0.565500,1.830162,0.408300
4,4146,1,187,1.302535,0.567000,1.830890,0.409500
4,4146,1,188,1.300880,0.566200,1.831795,0.408700
4,4146,1,189,1.299463,0.567300,1.838367,0.407800
4,4146,1,190,1.298743,0.567200,1.834196,0.408600
4,4146,1,191,1.297379,0.565600,1.831682,0.408800
4,4146,1,192,1.297049,0.567900,1.834253,0.408000
4,4146,1,193,1.296071,0.566600,1.834734,0.408700
4,4146,1,194,1.295330,0.568000,1.834974,0.408900
4,4146,1,195,1.294656,0.569500,1.834488,0.408900
4,4146,1,196,1.294160,0.568700,1.835138,0.409100
4,4146,1,197,1.293695,0.569300,1.834805,0.408200
4,4146,1,198,1.293402,0.570000,1.835100,0.408100
4,4146,1,199,1.293158,0.569500,1.835093,0.408500
4,4146,1,200,1.292991,0.569600,1.835082,0.408600
4,4146,2,1,2.160869,0.204500,2.349399,0.170100
4,4146,2,2,2.134759,0.233100,2.027239,0.259700
4,4146,2,3,2.081127,0.261500,1.880159,0.325700
4,4146,2,4,2.033985,0.287100,1.997078,0.271100
4,4146,2,5,2.049964,0.267400,1.927225,0.322500
4,4146,2,6,2.022082,0.288800,1.889216,0.313400
4,4146,2,7,1.990186,0.299100,1.844515,0.330500
4,4146,2,8,2.008237,0.295500,1.913784,0.295200
4,4146,2,9,1.972766,0.311200,1.914845,0.304500
4,4146,2,10,1.998888,0.296300,1.824251,0.340500
4,4146,2,11,1.989701,0.298300,1.955830,0.286200
4,4146,2,12,2.020056,0.290100,1.802076,0.340700
4,4146,2,13,1.985520,0.299100,1.861871,0.332200
4,4146,2,14,1.972390,0.303900,1.870256,0.326200
4,4146,2,15,1.995003,0.293900,1.916498,0.313900
4,4146,2,16,1.965708,0.309400,1.859149,0.322500
4,4146,2,17,2.007260,0.291300,1.882187,0.331000
4,4146,2,18,2.007233,0.292300,1.858137,0.328800
4,4146,2,19,1.950294,0.317600,1.820660,0.335300
4,4146,2,20,1.933623,0.319800,1.789565,0.346200
4,4146,2,21,1.950090,0.313400,1.884958,0.313000
4,4146,2,22,1.958812,0.311800,1.778852,0.339800
4,4146,2,23,1.952234,0.315500,1.929406,0.296500
4,4146,2,24,1.991876,0.296100,1.891132,0.312900
4,4146,2,25,1.960714,0.306000,1.781085,0.340400
4,4146,2,26,1.948841,0.310300,1.805474,0.327800
4,4146,2,27,1.967380,0.306900,1.759327,0.353000
4,4146,2,28,1.920663,0.336300,1.823045,0.351100
4,4146,2,29,1.948599,0.318500,1.848613,0.327400
4,4146,2,30,1.935132,0.320000,1.779175,0.354300
4,4146,2,31,1.924304,0.328100,1.781110,0.349700
4,4146,2,32,1.937336,0.319300,1.835786,0.338300
4,4146,2,33,1.934591,0.326300,1.815759,0.350900
4,4146,2,34,1.919291,0.325800,1.782555,0.358100
4,4146,2,35,1.931370,0.321900,1.798465,0.344200
4,4146,2,36,1.916965,0.327300,1.854569,0.327900
4,4146,2,37,1.911063,0.325000,1.780755,0.371000
4,4146,2,38,1.916067,0.334800,1.783203,0.365000
4,4146,2,39,1.904512,0.333800,1.816912,0.347300
4,4146,2,40,1.892867,0.338500,1.828167,0.322700
4,4146,2,41,1.896054,0.331400,1.783524,0.350900
4,4146,2,42,1.905109,0.336200,1.781807,0.355600
4,4146,2,43,1.906399,0.329400,1.769257,0.357900
4,4146,2,44,1.886685,0.344400,1.838782,0.326400
4,4146,2,45,1.909364,0.326300,1.797551,0.348300
4,4146,2,46,1.887638,0.337100,1.774818,0.359700
4,4146,2,47,1.898751,0.336500,1.758442,0.375500
4,4146,2,48,1.896166,0.347200,1.855536,0.326300
4,4146,2,49,1.925599,0.323700,1.770266,0.364000
4,4146,2,50,1.872316,0.348500,1.752794,0.368600
4,4146,2,51,1.856588,0.361800,1.777813,0.343800
4,4146,2,52,1.893838,0.340100,1.873185,0.319000
4,4146,2,53,1.889316,0.347100,1.839812,0.340300
4,4146,2,54,1.881421,0.346300,1.798554,0.351000
4,4146,2,55,1.872671,0.345900,1.780516,0.366000
4,4146,2,56,1.859122,0.354100,1.801013,0.348400
4,4146,2,57,1.876498,0.347600,1.773132,0.356200
4,4146,2,58,1.858573,0.350500,1.815255,0.352600
4,4146,2,59,1.851836,0.359500,1.764327,0.361700
4,4146,2,60,1.848840,0.357800,1.766158,0.363600
4,4146,2,61,1.906430,0.337000,1.815115,0.344600
4,4146,2,62,1.883895,0.348900,1.807505,0.346900
4,4146,2,63,1.833781,0.373200,1.786692,0.362900
4,4146,2,64,1.852167,0.358100,1.770396,0.363200
4,4146,2,65,1.840894,0.363200,1.774732,0.360500
4,4146,2,66,1.846600,0.361700,1.743836,0.374700
4,4146,2,67,1.807623,0.378800,1.777681,0.362800
4,4146,2,68,1.814283,0.370600,1.721537,0.385900
4,4146,2,69,1.827843,0.365200,1.767828,0.369700
4,4146,2,70,1.842978,0.357200,1.763929,0.364300
4,4146,2,71,1.844289,0.365500,1.782640,0.358500
4,4146,2,72,1.809044,0.379000,1.761896,0.366800
4,4146,2,73,1.798140,0.384800,1.744854,0.376300
4,4146,2,74,1.814481,0.377000,1.771705,0.369300
4,4146,2,75,1.799608,0.380600,1.743717,0.377000
4,4146,2,76,1.821794,0.366300,1.776281,0.371100
4,4146,2,77,1.790490,0.379900,1.773054,0.369400
4,4146,2,78,1.798012,0.385700,1.794541,0.360500
4,4146,2,79,1.778579,0.391700,1.870833,0.341100
4,4146,2,80,1.800730,0.378900,1.750168,0.380800
4,4146,2,81,1.760224,0.396500,1.746434,0.371600
4,4146,2,82,1.788569,0.381500,1.810505,0.359100
4,4146,2,83,1.768823,0.392400,1.805812,0.363400
4,4146,2,84,1.779359,0.387500,1.762568,0.377600
4,4146,2,85,1.790489,0.379500,1.770979,0.371600
4,4146,2,86,1.781167,0.379900,1.750174,0.373000
4,4146,2,87,1.770449,0.387100,1.755694,0.380200
4,4146,2,88,1.754962,0.396800,1.755994,0.382900
4,4146,2,89,1.766135,0.389300,1.765951,0.377800
4,4146,2,90,1.761912,0.391500,1.791420,0.366300
4,4146,2,91,1.763922,0.391200,1.778006,0.372600
4,4146,2,92,1.757478,0.389600,1.739480,0.384700
4,4146,2,93,1.744136,0.399200,1.757280,0.372000
4,4146,2,94,1.723898,0.407200,1.772102,0.370800
4,4146,2,95,1.759172,0.395800,1.788622,0.361700
4,4146,2,96,1.716958,0.413100,1.767545,0.375600
4,4146,2,97,1.720337,0.413600,1.764109,0.371300
4,4146,2,98,1.725962,0.406800,1.747817,0.381300
4,4146,2,99,1.720980,0.406300,1.772310,0.385700
4,4146,2,100,1.706659,0.418900,1.780680,0.369500
4,4146,2,101,1.709421,0.417600,1.773875,0.372800
4,4146,2,102,1.714749,0.411800,1.759966,0.377100
4,4146,2,103,1.688743,0.419000,1.771087,0.377700
4,4146,2,104,1.709854,0.414700,1.779169,0.369700
4,4146,2,105,1.700112,0.415500,1.762803,0.373700
4,4146,2,106,1.714461,0.411700,1.789078,0.368000
4,4146,2,107,1.692190,0.420200,1.757158,0.379000
4,4146,2,108,1.691448,0.424300,1.767376,0.376500
4,4146,2,109,1.686434,0.420700,1.782672,0.375100
4,4146,2,110,1.695334,0.413300,1.821824,0.370700
4,4146,2,111,1.677124,0.425500,1.766435,0.372100
4,4146,2,112,1.662995,0.432400,1.768521,0.385800
4,4146,2,113,1.678471,0.429700,1.792149,0.363800
4,4146,2,114,1.687217,0.425300,1.805050,0.365700
4,4146,2,115,1.665795,0.428200,1.778451,0.371300
4,4146,2,116,1.656408,0.437200,1.815606,0.360100
4,4146,2,117,1.674098,0.431600,1.781002,0.375200
4,4146,2,118,1.657962,0.432200,1.777173,0.373400
4,4146,2,119,1.648931,0.435800,1.786818,0.373600
4,4146,2,120,1.645537,0.442100,1.789574,0.373400
4,4146,2,121,1.645816,0.436900,1.811413,0.357800
4,4146,2,122,1.642849,0.439100,1.782237,0.378200
4,4146,2,123,1.633757,0.438500,1.787771,0.364800
4,4146,2,124,1.633531,0.436500,1.817236,0.371200
4,4146,2,125,1.629442,0.443600,1.792948,0.378700
4,4146,2,126,1.617429,0.447800,1.782081,0.380500
4,4146,2,127,1.601570,0.452300,1.806882,0.367000
4,4146,2,128,1.611740,0.447500,1.784762,0.377200
4,4146,2,129,1.608037,0.452300,1.801843,0.373700
4,4146,2,130,1.602219,0.455300,1.813059,0.368600
4,4146,2,131,1.605890,0.454100,1.823494,0.374400
4,4146,2,132,1.584489,0.461100,1.804260,0.369300
4,4146,2,133,1.604644,0.448900,1.817116,0.368800
4,4146,2,134,1.593096,0.463100,1.814714,0.367200
4,4146,2,135,1.582937,0.462300,1.827624,0.367000
4,4146,2,136,1.584104,0.458300,1.809312,0.368800
4,4146,2,137,1.585996,0.458500,1.817897,0.370600
4,4146,2,138,1.578689,0.454400,1.818122,0.370100
4,4146,2,139,1.581919,0.465800,1.796679,0.372400
4,4146,2,140,1.568126,0.463500,1.808577,0.374900
4,4146,2,141,1.566662,0.465200,1.811778,0.376400
4,4146,2,142,1.548709,0.476900,1.818609,0.372600
4,4146,2,143,1.563084,0.466100,1.818153,0.378500
4,4146,2,144,1.547240,0.475500,1.821140,0.375600
4,4146,2,145,1.545809,0.471300,1.818395,0.367600
4,4146,2,146,1.547816,0.472400,1.829641,0.373400
4,4146,2,147,1.537234,0.473400,1.816483,0.377700
4,4146,2,148,1.527722,0.478600,1.820665,0.372800
4,4146,2,149,1.524268,0.483500,1.842694,0.369500
4,4146,2,150,1.523821,0.480900,1.834612,0.375500
4,4146,2,151,1.522328,0.482000,1.826622,0.370100
4,4146,2,152,1.525186,0.477000,1.828640,0.376300
4,4146,2,153,1.514138,0.487500,1.834197,0.370900
4,4146,2,154,1.511957,0.486300,1.854611,0.368800
4,4146,2,155,1.513434,0.485100,1.848100,0.374000
4,4146,2,156,1.501253,0.486000,1.843202,0.371000
4,4146,2,157,1.494921,0.492800,1.854391,0.368500
4,4146,2,158,1.494447,0.492700,1.848625,0.368600
4,4146,2,159,1.489842,0.492600,1.848149,0.369500
4,4146,2,160,1.488661,0.493600,1.861353,0.371500
4,4146,2,161,1.486524,0.492000,1.853824,0.369300
4,4146,2,162,1.483741,0.496600,1.852046,0.372000
4,4146,2,163,1.479479,0.498100,1.863256,0.372900
4,4146,2,164,1.480493,0.499100,1.859530,0.367900
4,4146,2,165,1.471558,0.500500,1.857659,0.370000
4,4146,2,166,1.470269,0.505900,1.856340,0.371300
4,4146,2,167,1.467663,0.505000,1.854326,0.373200
4,4146,2,168,1.466303,0.506000,1.865234,0.366600
4,4146,2,169,1.461762,0.503800,1.861756,0.370100
4,4146,2,170,1.458651,0.506300,1.867214,0.373600
4,4146,2,171,1.455946,0.505900,1.865173,0.367500
4,4146,2,172,1.454473,0.509900,1.867149,0.370900
4,4146,2,173,1.454652,0.508100,1.873444,0.368900
4,4146,2,174,1.449136,0.508900,1.874175,0.369000
4,4146,2,175,1.449042,0.507400,1.874081,0.368800
4,4146,2,176,1.447396,0.509400,1.877046,0.367900
4,4146,2,177,1.445687,0.509900,1.875181,0.367600
4,4146,2,178,1.443854,0.509600,1.875947,0.370200
4,4146,2,179,1.440281,0.512700,1.874799,0.368200
4,4146,2,180,1.438368,0.513300,1.878909,0.370300
4,4146,2,181,1.438435,0.512600,1.880793,0.368500
4,4146,2,182,1.437973,0.515100,1.877943,0.371100
4,4146,2,183,1.434829,0.515100,1.880630,0.368200
4,4146,2,184,1.432901,0.517100,1.880318,0.368300
4,4146,2,185,1.431882,0.516300,1.879909,0.369300
4,4146,2,186,1.430654,0.516400,1.879418,0.368900
4,4146,2,187,1.430612,0.515600,1.882426,0.369600
4,4146,2,188,1.429062,0.515200,1.880863,0.369000
4,4146,2,189,1.428211,0.516400,1.881808,0.368200
4,4146,2,190,1.426974,0.516300,1.881449,0.368100
4,4146,2,191,1.425598,0.517200,1.881403,0.368300
4,4146,2,192,1.425648,0.516600,1.882338,0.367400
4,4146,2,193,1.424042,0.517000,1.882894,0.366600
4,4146,2,194,1.423660,0.516000,1.883123,0.366700
4,4146,2,195,1.423133,0.516000,1.883195,0.367300
4,4146,2,196,1.422767,0.516500,1.883311,0.366700
4,4146,2,197,1.422497,0.517000,1.883257,0.367000
4,4146,2,198,1.422109,0.517300,1.883359,0.367600
4,4146,2,199,1.421868,0.517400,1.883357,0.367500
4,4146,2,200,1.421741,0.517200,1.883347,0.367300
8,11162,0,1,2.106806,0.243400,1.736543,0.380200
8,11162,0,2,1.974603,0.319600,1.748528,0.359200
8,11162,0,3,1.906577,0.349900,1.753594,0.378700
8,11162,0,4,1.883343,0.356500,1.738017,0.373200
8,11162,0,5,1.845741,0.378100,1.706848,0.391300
8,11162,0,6,1.812800,0.389500,1.665380,0.413700
8,11162,0,7,1.800668,0.397800,1.654108,0.414000
8,11162,0,8,1.802843,0.397300,1.660626,0.418300
8,11162,0,9,1.798900,0.396800,1.689240,0.417100
8,11162,0,10,1.833505,0.378300,1.603954,0.442300
8,11162,0,11,1.795797,0.398700,1.575879,0.452800
8,11162,0,12,1.774518,0.412800,1.662078,0.415100
8,11162,0,13,1.839096,0.379400,1.609762,0.431300
8,11162,0,14,1.794022,0.394500,1.657518,0.420800
8,11162,0,15,1.767244,0.411100,1.686891,0.400300
8,11162,0,16,1.802773,0.388500,1.614545,0.438800
8,11162,0,17,1.746905,0.417600,1.625702,0.430500
8,11162,0,18,1.727840,0.422500,1.686645,0.409800
8,11162,0,19,1.731605,0.424500,1.668318,0.409200
8,11162,0,20,1.740963,0.417400,1.648811,0.425300
8,11162,0,21,1.733925,0.423400,1.659954,0.429100
8,11162,0,22,1.734580,0.419700,1.676692,0.412200
8,11162,0,23,1.721472,0.427200,1.626588,0.432300
8,11162,0,24,1.718377,0.429400,1.656969,0.423900
8,11162,0,25,1.694297,0.437600,1.576501,0.452900
8,11162,0,26,1.690230,0.439500,1.599129,0.441400
8,11162,0,27,1.663351,0.450200,1.682589,0.416000
8,11162,0,28,1.672496,0.442000,1.668066,0.426500
8,11162,0,29,1.673819,0.438500,1.634414,0.437000
8,11162,0,30,1.686095,0.438400,1.707211,0.398800
8,11162,0,31,1.717964,0.428200,1.611718,0.439800
8,11162,0,32,1.629435,0.462100,1.608212,0.437700
8,11162,0,33,1.619351,0.467600,1.661650,0.428500
8,11162,0,34,1.650007,0.451500,1.769848,0.402100
8,11162,0,35,1.683039,0.440200,1.666382,0.430700
8,11162,0,36,1.653514,0.444200,1.732577,0.408500
8,11162,0,37,1.652483,0.452400,1.660650,0.433700
8,11162,0,38,1.597208,0.465500,1.698414,0.420300
8,11162,0,39,1.646761,0.449300,1.666332,0.427400
8,11162,0,40,1.610958,0.463000,1.677825,0.423600
8,11162,0,41,1.580951,0.473800,1.707835,0.413500
8,11162,0,42,1.591968,0.466800,1.698475,0.418300
8,11162,0,43,1.636819,0.454100,1.725546,0.407100
8,11162,0,44,1.678539,0.441400,1.704165,0.419800
8,11162,0,45,1.585658,0.474200,1.752208,0.403700
8,11162,0,46,1.629026,0.454400,1.692856,0.420700
8,11162,0,47,1.660446,0.446600,1.693969,0.418900
8,11162,0,48,1.639722,0.450100,1.727872,0.411400
8,11162,0,49,1.602329,0.458900,1.726861,0.411200
8,11162,0,50,1.582441,0.470300,1.742281,0.413400
8,11162,0,51,1.582990,0.470600,1.664783,0.433600
8,11162,0,52,1.533686,0.489200,1.685841,0.433000
8,11162,0,53,1.536373,0.482800,1.787520,0.405300
8,11162,0,54,1.530456,0.483400,1.768574,0.405000
8,11162,0,55,1.595631,0.470900,1.767673,0.411000
8,11162,0,56,1.556378,0.479100,1.741331,0.417000
8,11162,0,57,1.519348,0.491800,1.724349,0.420700
8,11162,0,58,1.561519,0.472200,1.783540,0.402800
8,11162,0,59,1.531083,0.487000,1.731034,0.422900
8,11162,0,60,1.520054,0.489600,1.745979,0.413700
8,11162,0,61,1.483740,0.510800,1.749672,0.410100
8,11162,0,62,1.487168,0.501700,1.804732,0.412300
8,11162,0,63,1.481314,0.498300,1.727107,0.415500
8,11162,0,64,1.482329,0.508800,1.792399,0.406900
8,11162,0,65,1.456438,0.513500,1.809382,0.412600
8,11162,0,66,1.444911,0.512500,1.779072,0.417400
8,11162,0,67,1.418364,0.527600,1.848177,0.400100
8,11162,0,68,1.468209,0.515000,1.867084,0.394200
8,11162,0,69,1.440836,0.510600,1.909770,0.404300
8,11162,0,70,1.441015,0.519900,1.996216,0.387200
8,11162,0,71,1.455958,0.514000,1.881268,0.398800
8,11162,0,72,1.447665,0.511200,1.898557,0.398900
8,11162,0,73,1.398087,0.525200,1.926698,0.398500
8,11162,0,74,1.389931,0.528500,1.926127,0.400300
8,11162,0,75,1.374342,0.536400,1.918246,0.391200
8,11162,0,76,1.380802,0.531100,1.897803,0.420300
8,11162,0,77,1.373828,0.534700,1.919152,0.388100
8,11162,0,78,1.460441,0.509400,1.902138,0.397800
8,11162,0,79,1.350598,0.547900,1.946513,0.406300
8,11162,0,80,1.320563,0.555900,2.000791,0.397900
8,11162,0,81,1.299081,0.560900,1.995507,0.388800
8,11162,0,82,1.315951,0.553100,2.010637,0.392200
8,11162,0,83,1.329200,0.548900,2.025295,0.387700
8,11162,0,84,1.297584,0.560900,2.016945,0.397000
8,11162,0,85,1.311966,0.553900,1.999195,0.396100
8,11162,0,86,1.307444,0.559900,2.049866,0.377600
8,11162,0,87,1.291400,0.567100,2.090566,0.388900
8,11162,0,88,1.262698,0.573800,2.106835,0.390200
8,11162,0,89,1.293491,0.564600,2.087634,0.383200
8,11162,0,90,1.328373,0.549700,2.111882,0.407100
8,11162,0,91,1.244678,0.581000,2.102781,0.399100
8,11162,0,92,1.293540,0.564800,2.126145,0.390800
8,11162,0,93,1.255363,0.574200,2.111220,0.394800
8,11162,0,94,1.204713,0.592600,2.176984,0.377500
8,11162,0,95,1.206363,0.592200,2.191749,0.380800
8,11162,0,96,1.175652,0.596300,2.168351,0.384800
8,11162,0,97,1.188503,0.597700,2.252894,0.392000
8,11162,0,98,1.164026,0.601200,2.337594,0.376200
8,11162,0,99,1.145977,0.613900,2.188713,0.389800
8,11162,0,100,1.191914,0.594900,2.193426,0.391000
8,11162,0,101,1.121526,0.620400,2.264392,0.383100
8,11162,0,102,1.101495,0.629300,2.309060,0.379600
8,11162,0,103,1.108672,0.625200,2.365235,0.380700
8,11162,0,104,1.080271,0.636100,2.318076,0.380100
8,11162,0,105,1.034647,0.646400,2.363133,0.375200
8,11162,0,106,1.063565,0.633600,2.414890,0.383300
8,11162,0,107,1.011747,0.657600,2.383426,0.374600
8,11162,0,108,1.099408,0.623700,2.434359,0.384300
8,11162,0,109,1.079200,0.633000,2.477032,0.375700
8,11162,0,110,1.072639,0.635600,2.463058,0.375200
8,11162,0,111,1.012056,0.658800,2.475434,0.376400
8,11162,0,112,0.975612,0.666300,2.496757,0.386400
8,11162,0,113,0.966083,0.672400,2.526608,0.368300
8,11162,0,114,0.963237,0.672700,2.644250,0.377800
8,11162,0,115,0.951311,0.669600,2.590423,0.379300
8,11162,0,116,0.939085,0.677500,2.610126,0.366200
8,11162,0,117,0.929026,0.680400,2.652944,0.364500
8,11162,0,118,0.948843,0.676400,2.678586,0.374600
8,11162,0,119,0.890416,0.701400,2.805769,0.373700
8,11162,0,120,0.918398,0.685300,2.718872,0.372100
8,11162,0,121,0.875587,0.701100,2.755756,0.382700
8,11162,0,122,0.891770,0.695800,2.719174,0.366900
8,11162,0,123,0.870955,0.704600,2.821798,0.370600
8,11162,0,124,0.848680,0.705900,2.892776,0.369700
8,11162,0,125,0.775449,0.730500,3.030864,0.361800
8,11162,0,126,0.769695,0.734600,2.983691,0.355900
8,11162,0,127,0.746199,0.743600,3.126819,0.364100
8,11162,0,128,0.791740,0.728500,3.102635,0.368000
8,11162,0,129,0.732250,0.748700,3.085466,0.365700
8,11162,0,130,0.762467,0.737200,3.075191,0.363500
8,11162,0,131,0.717370,0.753300,3.196607,0.361200
8,11162,0,132,0.728091,0.746100,3.352177,0.364900
8,11162,0,133,0.679637,0.766300,3.283496,0.355600
8,11162,0,134,0.655443,0.774000,3.352666,0.357000
8,11162,0,135,0.669860,0.773500,3.413319,0.358300
8,11162,0,136,0.641683,0.777700,3.464266,0.361700
8,11162,0,137,0.678860,0.768800,3.481241,0.361300
8,11162,0,138,0.631248,0.782400,3.517366,0.364300
8,11162,0,139,0.608114,0.791800,3.559521,0.361200
8,11162,0,140,0.587721,0.796200,3.601648,0.362800
8,11162,0,141,0.590079,0.793100,3.721662,0.358400
